ID,EXTRACTION_DATE,CIRCULATING_SUPPLY,TOTAL_SUPPLY,MAX_SUPPLY,USD_PRICE,VOLUME_24_HOURS,PERCENT_CHANGE_1,PERCENT_CHANGE_24,PERCENT_CHANGE_7_DAYS,MARKET_CAP,LAST_UPDATED
2,2019-04-24 10:14:23,61477308.59,61477309,84000000.0,71.81,2866192485.31,-1.02,-8.75,-10.24,4414501712.49,2019-04-24 10:13:02
52,2019-04-24 10:14:23,42004966728.0,99991643723,100000000000.0,0.3,1356738274.26,0.31,-7.85,-7.73,12645457472.88,2019-04-24 10:13:02
512,2019-04-24 10:14:23,19405180888.42,104922376416,,0.1,277988337.38,-0.46,-8.19,-9.73,2027155004.47,2019-04-24 10:13:03
1027,2019-04-24 10:14:23,105789867.19,105789867,,164.95,7020265462.75,-0.37,-5.96,-1.01,17450447725.01,2019-04-24 10:13:18
1,2019-04-24 10:19:24,17662587.0,17662587,21000000.0,5492.18,16075379307.5,-0.26,-1.34,4.87,97006106314.76,2019-04-24 10:18:30
2,2019-04-24 10:19:24,61477533.59,61477534,84000000.0,72.12,2886591101.25,-0.5,-8.32,-9.84,4433636649.81,2019-04-24 10:18:04
52,2019-04-24 10:19:24,42004966728.0,99991643723,100000000000.0,0.3,1362071257.15,0.52,-7.67,-7.58,12668367833.64,2019-04-24 10:18:02
512,2019-04-24 10:19:24,19405180888.42,104922376416,,0.1,278354226.86,-0.33,-8.15,-9.72,2027478026.08,2019-04-24 10:18:02
1027,2019-04-24 10:19:24,105790048.94,105790049,,165.16,7037338404.87,-0.21,-5.82,-0.88,17472419638.89,2019-04-24 10:18:20
1,2019-04-24 10:24:25,17662587.0,17662587,21000000.0,5496.46,16108493615.02,-0.18,-1.26,4.96,97081695275.04,2019-04-24 10:23:34
2,2019-04-24 10:24:25,61477533.59,61477534,84000000.0,72.09,2894888552.8,-0.5,-8.34,-9.86,4431927783.02,2019-04-24 10:23:02
52,2019-04-24 10:24:25,42004966728.0,99991643723,100000000000.0,0.3,1366261240.27,0.64,-7.5,-7.44,12689183640.67,2019-04-24 10:23:03
512,2019-04-24 10:24:25,19405180888.42,104922376416,,0.1,278956018.26,-0.21,-8.09,-9.68,2028378155.11,2019-04-24 10:23:02
1027,2019-04-24 10:24:25,105790048.94,105790049,,165.35,7049066384.86,-0.1,-5.7,-0.76,17492006547.12,2019-04-24 10:23:19
1,2019-04-24 10:29:26,17662587.0,17662587,21000000.0,5499.39,16150653310.11,-0.15,-1.21,5.02,97133540517.65,2019-04-24 10:28:28
2,2019-04-24 10:29:26,61477533.59,61477534,84000000.0,72.21,2914746394.58,-0.36,-8.16,-9.7,4439568761.73,2019-04-24 10:28:04
52,2019-04-24 10:29:26,42004966728.0,99991643723,100000000000.0,0.3,1372991730.91,0.69,-7.32,-7.28,12712669360.22,2019-04-24 10:28:03
512,2019-04-24 10:29:26,19405180888.42,104922376416,,0.1,279940205.66,-0.08,-7.95,-9.56,2031125911.12,2019-04-24 10:28:02
1027,2019-04-24 10:29:26,105790048.94,105790049,,165.59,7077619400.78,0.04,-5.55,-0.61,17518220995.62,2019-04-24 10:28:21
1,2019-04-24 10:34:28,17662587.0,17662587,21000000.0,5496.99,16742904634.64,-0.22,-1.25,4.97,97091072264.77,2019-04-24 10:33:32
2,2019-04-24 10:34:28,61477533.59,61477534,84000000.0,72.01,2911045191.29,-0.63,-8.4,-9.94,4427061790.73,2019-04-24 10:33:03
1,2019-04-24 03:20:37,17661925.0,17661925,21000000.0,5587.74,16199005782.44,0.19,2.6,6.65,98690211069.82,2019-04-24 03:19:35
2,2019-04-24 03:20:37,61473808.59,61473809,84000000.0,73.81,3102775739.45,0.86,-4.41,-8.73,4537144586.22,2019-04-24 03:20:07
52,2019-04-24 03:20:37,42004966728.0,99991643723,100000000000.0,0.32,1112601423.97,0.25,-1.21,-1.57,13445335235.34,2019-04-24 03:20:04
512,2019-04-24 03:20:37,19364212588.42,104922376416,,0.11,252020013.39,0.61,-3.79,-5.92,2111933737.07,2019-04-24 03:20:03
1027,2019-04-24 03:20:37,105786096.37,105786096,,169.96,7128308752.89,0.26,-1.35,1.73,17979409987.01,2019-04-24 03:20:22
1,2019-04-24 03:25:38,17661925.0,17661925,21000000.0,5589.07,16188469353.18,0.2,2.55,6.67,98713676239.74,2019-04-24 03:24:30
2,2019-04-24 03:25:38,61473808.59,61473809,84000000.0,73.96,3111033744.18,1.01,-4.26,-8.53,4546541593.31,2019-04-24 03:25:03
52,2019-04-24 03:25:38,42004966728.0,99991643723,100000000000.0,0.32,1111545178.01,0.25,-1.19,-1.53,13450084874.2,2019-04-24 03:25:03
512,2019-04-24 03:25:38,19364212588.42,104922376416,,0.11,252046063.82,0.58,-3.8,-5.9,2112183212.55,2019-04-24 03:25:03
1027,2019-04-24 03:25:38,105786096.37,105786096,,169.94,7118686380.16,0.22,-1.4,1.73,17977520430.36,2019-04-24 03:25:21
1,2019-04-24 03:30:39,17661925.0,17661925,21000000.0,5592.09,16204842820.72,0.26,2.54,6.73,98767033542.52,2019-04-24 03:29:26
2,2019-04-24 03:30:39,61473808.59,61473809,84000000.0,74.14,3120032344.42,1.26,-4.09,-8.3,4557450207.38,2019-04-24 03:30:06
52,2019-04-24 03:30:39,42004966728.0,99991643723,100000000000.0,0.32,1110834805.08,0.3,-1.16,-1.48,13456691147.21,2019-04-24 03:30:03
512,2019-04-24 03:30:39,19364212588.42,104922376416,,0.11,252108307.84,0.63,-3.78,-5.85,2113122197.53,2019-04-24 03:30:03
1027,2019-04-24 03:30:39,105786096.37,105786096,,170.18,7337970688.97,0.37,-1.29,1.87,18002528148.98,2019-04-24 03:30:23
1,2019-04-24 03:35:40,17661925.0,17661925,21000000.0,5597.17,16460140268.12,0.38,2.56,6.83,98856883522.64,2019-04-24 03:35:26
2,2019-04-24 03:35:40,61473808.59,61473809,84000000.0,74.08,3126813626.33,1.15,-4.21,-8.36,4554049373.35,2019-04-24 03:35:03
52,2019-04-24 03:35:40,42004966728.0,99991643723,100000000000.0,0.32,1111126148.05,0.32,-1.15,-1.44,13460600569.54,2019-04-24 03:35:02
512,2019-04-24 03:35:40,19364212588.42,104922376416,,0.11,252534496.32,0.71,-3.74,-5.79,2114408631.36,2019-04-24 03:35:02
1027,2019-04-24 03:35:40,105786096.37,105786096,,170.37,7122682623.07,0.49,-1.22,1.99,18023174766.48,2019-04-24 03:35:23
1,2019-04-24 03:40:41,17661925.0,17661925,21000000.0,5599.66,16216284237.8,0.43,2.54,6.87,98900831799.94,2019-04-24 03:40:25
2,2019-04-24 03:40:41,61473908.59,61473909,84000000.0,74.14,3128734332.43,1.14,-4.19,-8.28,4557592530.52,2019-04-24 03:40:05
52,2019-04-24 03:40:41,42004966728.0,99991643723,100000000000.0,0.32,1112278585.79,0.41,-1.07,-1.34,13473819111.17,2019-04-24 03:40:04
512,2019-04-24 03:40:41,19364212888.42,104922376416,,0.11,252308194.93,0.75,-3.7,-5.72,2115740109.92,2019-04-24 03:40:03
1027,2019-04-24 03:40:41,105786297.31,105786297,,170.42,7121713652.4,0.48,-1.24,2.03,18028099180.1,2019-04-24 03:40:21
1,2019-04-24 03:45:42,17661925.0,17661925,21000000.0,5600.76,16353893785.49,0.45,2.48,6.9,98920196733.14,2019-04-24 03:44:25
2,2019-04-24 03:45:42,61473908.59,61473909,84000000.0,74.18,3134968372.49,1.14,-4.19,-8.21,4560373895.01,2019-04-24 03:45:03
52,2019-04-24 03:45:42,42004966728.0,99991643723,100000000000.0,0.32,1111479541.45,0.36,-1.12,-1.36,13470206474.09,2019-04-24 03:45:03
512,2019-04-24 03:45:42,19364212888.42,104922376416,,0.11,252333840.87,0.79,-3.65,-5.65,2117326378.22,2019-04-24 03:45:03
1027,2019-04-24 03:45:42,105786297.31,105786297,,170.39,7135979800.54,0.43,-1.31,2.01,18024757208.38,2019-04-24 03:45:22
1,2019-04-24 03:50:43,17661925.0,17661925,21000000.0,5603.29,16210423938.88,0.49,2.46,6.94,98964813790.36,2019-04-24 03:49:34
2,2019-04-24 03:50:43,61473908.59,61473909,84000000.0,74.07,3131176012.49,0.91,-4.38,-8.33,4553638222.74,2019-04-24 03:50:05
52,2019-04-24 03:50:43,42004966728.0,99991643723,100000000000.0,0.32,1111779326.28,0.29,-1.18,-1.4,13464366708.18,2019-04-24 03:50:03
512,2019-04-24 03:50:43,19364212888.42,104922376416,,0.11,252152714.05,0.76,-3.65,-5.63,2117688186.59,2019-04-24 03:50:02
1027,2019-04-24 03:50:43,105786297.31,105786297,,170.32,7117235992.73,0.35,-1.39,1.97,18017077130.07,2019-04-24 03:50:18
1,2019-04-24 03:55:45,17661925.0,17661925,21000000.0,5599.7,16599180605.92,0.39,2.33,6.88,98901534668.44,2019-04-24 03:54:31
2,2019-04-24 03:55:45,61473908.59,61473909,84000000.0,74.08,3133612245.39,0.77,-4.42,-8.31,4553764029.05,2019-04-24 03:55:06
52,2019-04-24 03:55:45,42004966728.0,99991643723,100000000000.0,0.32,1110656534.16,0.21,-1.24,-1.43,13459625519.29,2019-04-24 03:55:02
512,2019-04-24 03:55:45,19364212888.42,104922376416,,0.11,251912242.28,0.72,-3.64,-5.59,2118360250.12,2019-04-24 03:55:02
1027,2019-04-24 03:55:45,105786297.31,105786297,,170.41,7329402489.59,0.34,-1.38,2.03,18026904657.52,2019-04-24 03:55:20
1,2019-04-24 04:00:46,17661962.0,17661962,21000000.0,5598.96,16081682463.36,0.33,2.25,6.86,98888547268.49,2019-04-24 04:00:28
2,2019-04-24 04:00:46,61474208.59,61474209,84000000.0,73.91,3124988738.75,0.44,-4.67,-8.49,4543852516.09,2019-04-24 04:00:05
52,2019-04-24 04:00:46,42004966728.0,99991643723,100000000000.0,0.32,1106886636.06,0.07,-1.36,-1.53,13446694047.03,2019-04-24 04:00:04
512,2019-04-24 04:00:46,19364212888.42,104922376416,,0.11,251718427.1,0.49,-3.81,-5.72,2115163432.98,2019-04-24 04:00:03
1027,2019-04-24 04:00:46,105786493.19,105786493,,170.11,7078477338.61,0.09,-1.59,1.86,17995365965.93,2019-04-24 04:00:20
1,2019-04-24 04:05:47,17661962.0,17661962,21000000.0,5598.75,15894683019.54,0.28,2.18,6.86,98884880493.29,2019-04-24 04:04:28
2,2019-04-24 04:05:47,61474208.59,61474209,84000000.0,73.81,3085831089.09,0.19,-4.85,-8.61,4537324200.99,2019-04-24 04:05:04
52,2019-04-24 04:05:47,42004966728.0,99991643723,100000000000.0,0.32,1091093388.55,-0.07,-1.49,-1.62,13433188287.28,2019-04-24 04:05:02
512,2019-04-24 04:05:47,19364212888.42,104922376416,,0.11,246921826.11,0.44,-3.78,-5.66,2116333359.79,2019-04-24 04:05:02
1027,2019-04-24 04:05:47,105786493.19,105786493,,169.75,7204346287.19,-0.15,-1.84,1.65,17957004619.0,2019-04-24 04:05:22
1,2019-04-24 06:08:14,17662125.0,17662125,21000000.0,5632.62,15172726435.5,0.19,1.52,7.46,99484101356.16,2019-04-24 06:07:29
2,2019-04-24 06:08:14,61475383.59,61475384,84000000.0,74.23,2962135889.88,0.13,-5.45,-7.83,4563419155.09,2019-04-24 06:07:03
52,2019-04-24 06:08:14,42004966728.0,99991643723,100000000000.0,0.32,1021630650.18,-0.04,-1.94,-1.43,13446936589.26,2019-04-24 06:07:03
512,2019-04-24 06:08:14,19364212888.42,104922376416,,0.11,239590377.32,-0.39,-4.67,-5.87,2108177144.34,2019-04-24 06:07:03
1027,2019-04-24 06:08:14,105787669.37,105787669,,170.94,6720037396.8,0.24,-2.09,2.42,18083402005.61,2019-04-24 06:07:22
1,2019-04-24 06:13:15,17662125.0,17662125,21000000.0,5634.66,15720754954.24,0.25,1.54,7.49,99520117973.65,2019-04-24 06:12:26
2,2019-04-24 06:13:15,61475383.59,61475384,84000000.0,74.36,2974969732.03,0.34,-5.29,-7.66,4571248211.68,2019-04-24 06:12:04
52,2019-04-24 06:13:15,42004966728.0,99991643723,100000000000.0,0.32,1022482501.9,0.0,-1.92,-1.4,13449844464.95,2019-04-24 06:12:03
512,2019-04-24 06:13:15,19364212888.42,104922376416,,0.11,240142552.03,-0.37,-4.71,-5.91,2107179403.81,2019-04-24 06:12:03
1027,2019-04-24 06:13:15,105787669.37,105787669,,170.89,7047646812.28,0.23,-2.15,2.39,18077541975.95,2019-04-24 06:12:19
1,2019-04-24 06:18:16,17662137.0,17662137,21000000.0,5636.68,15730599246.64,0.32,1.56,7.53,99555797717.4,2019-04-24 06:17:32
2,2019-04-24 06:18:16,61475483.59,61475484,84000000.0,74.42,2981555406.75,0.48,-5.22,-7.58,4574728893.84,2019-04-24 06:17:04
52,2019-04-24 06:18:16,42004966728.0,99991643723,100000000000.0,0.32,1022336015.31,-0.03,-1.98,-1.45,13442378132.52,2019-04-24 06:17:04
512,2019-04-24 06:18:16,19364212888.42,104922376416,,0.11,240557439.22,-0.34,-4.74,-5.93,2106594031.42,2019-04-24 06:17:03
1027,2019-04-24 06:18:16,105787846.44,105787846,,170.91,7053070960.13,0.26,-2.16,2.41,18080131496.05,2019-04-24 06:17:21
1,2019-04-24 06:23:17,17662137.0,17662137,21000000.0,5639.56,15723935305.25,0.41,1.6,7.59,99606692597.57,2019-04-24 06:22:32
2,2019-04-24 06:23:17,61475483.59,61475484,84000000.0,74.36,2972399928.46,0.44,-5.31,-7.63,4571207310.99,2019-04-24 06:22:02
52,2019-04-24 06:23:17,42004966728.0,99991643723,100000000000.0,0.32,1022166112.0,-0.03,-2.0,-1.46,13440805555.61,2019-04-24 06:22:04
512,2019-04-24 06:23:17,19364212888.42,104922376416,,0.11,241142308.44,-0.29,-4.78,-5.96,2105792008.69,2019-04-24 06:22:03
1027,2019-04-24 06:23:17,105787846.44,105787846,,170.99,6879700164.48,0.34,-2.14,2.46,18089092921.41,2019-04-24 06:22:19
1,2019-04-24 06:28:18,17662137.0,17662137,21000000.0,5638.65,15749055866.26,0.4,1.56,7.58,99590557151.67,2019-04-24 06:27:29
2,2019-04-24 06:28:18,61475483.59,61475484,84000000.0,74.26,2969143775.89,0.32,-5.46,-7.74,4564979220.87,2019-04-24 06:27:05
52,2019-04-24 06:28:18,42004966728.0,99991643723,100000000000.0,0.32,1021533027.35,-0.1,-2.08,-1.52,13430736497.28,2019-04-24 06:27:04
512,2019-04-24 06:28:18,19364212888.42,104922376416,,0.11,241134196.74,-0.36,-4.92,-6.08,2102870548.43,2019-04-24 06:27:04
1027,2019-04-24 06:28:18,105787846.44,105787846,,170.78,7010210858.34,0.26,-2.3,2.34,18066046949.14,2019-04-24 06:27:20
1,2019-04-24 06:33:19,17662137.0,17662137,21000000.0,5639.12,15774822008.51,0.4,1.55,7.59,99598901664.32,2019-04-24 06:32:31
2,2019-04-24 06:33:19,61475483.59,61475484,84000000.0,74.2,2972457827.93,0.21,-5.56,-7.79,4561203004.84,2019-04-24 06:32:04
52,2019-04-24 06:33:19,42004966728.0,99991643723,100000000000.0,0.32,1021601164.85,-0.1,-2.08,-1.51,13431475751.01,2019-04-24 06:32:02
512,2019-04-24 06:33:19,19364212888.42,104922376416,,0.11,241851456.64,-0.47,-5.09,-6.23,2099284405.84,2019-04-24 06:32:03
1027,2019-04-24 06:33:19,105787846.44,105787846,,170.68,7068939970.56,0.19,-2.39,2.3,18055960306.7,2019-04-24 06:32:20
1,2019-04-24 06:38:20,17662162.0,17662162,21000000.0,5638.68,15792512240.15,0.36,1.53,7.59,99591227693.58,2019-04-24 06:37:30
2,2019-04-24 06:38:20,61475583.59,61475584,84000000.0,74.07,2968085733.25,0.0,-5.76,-7.94,4553277162.07,2019-04-24 06:37:03
52,2019-04-24 06:38:20,42004966728.0,99991643723,100000000000.0,0.32,1020960866.41,-0.24,-2.19,-1.6,13417396310.14,2019-04-24 06:37:03
512,2019-04-24 06:38:20,19364212888.42,104922376416,,0.11,242801880.98,-0.37,-5.03,-6.15,2100820466.82,2019-04-24 06:37:02
1027,2019-04-24 06:38:20,105788040.12,105788040,,170.48,6912063712.3,0.02,-2.53,2.19,18034949706.9,2019-04-24 06:37:18
1,2019-04-24 07:08:47,17662212.0,17662212,21000000.0,5624.47,15240543228.3,-0.15,1.17,7.35,99340600248.35,2019-04-24 07:07:32
2,2019-04-24 07:08:47,61475783.59,61475784,84000000.0,73.92,2938824279.46,-0.38,-6.11,-8.01,4544386834.44,2019-04-24 07:08:06
52,2019-04-24 07:08:47,42004966728.0,99991643723,100000000000.0,0.32,1008957919.94,-0.45,-2.4,-1.72,13393792602.8,2019-04-24 07:08:03
512,2019-04-24 07:08:47,19364212888.42,104922376416,,0.11,241747860.57,-0.65,-5.37,-6.38,2094275811.34,2019-04-24 07:08:02
1027,2019-04-24 07:08:47,105788227.25,105788227,,169.86,6754944105.88,-0.58,-3.07,1.86,17968770543.66,2019-04-24 07:08:19
1,2019-04-24 07:13:48,17662212.0,17662212,21000000.0,5624.85,15257167732.28,-0.19,1.15,7.36,99347235182.1,2019-04-24 07:13:29
2,2019-04-24 07:13:48,61475783.59,61475784,84000000.0,73.86,2937559715.0,-0.52,-6.22,-8.07,4540598153.57,2019-04-24 07:13:03
52,2019-04-24 07:13:48,42004966728.0,99991643723,100000000000.0,0.32,1008289412.74,-0.49,-2.49,-1.8,13383389633.88,2019-04-24 07:13:03
512,2019-04-24 07:13:48,19364212888.42,104922376416,,0.11,242117604.39,-0.48,-5.26,-6.26,2096910329.23,2019-04-24 07:13:02
1027,2019-04-24 07:13:48,105788227.25,105788227,,169.71,6762436884.35,-0.68,-3.19,1.78,17953079023.73,2019-04-24 07:13:19
1,2019-04-24 07:18:49,17662287.0,17662287,21000000.0,5624.38,15253852271.18,-0.24,1.12,7.36,99339473569.87,2019-04-24 07:17:30
2,2019-04-24 07:18:49,61475933.59,61475934,84000000.0,73.92,2940493650.6,-0.46,-6.16,-7.98,4544403470.1,2019-04-24 07:18:07
1,2019-04-24 02:18:32,17661862.0,17661862,21000000.0,5582.44,16264676506.47,0.52,3.19,6.57,98596298033.46,2019-04-24 02:17:31
2,2019-04-24 02:18:32,61473108.59,61473109,84000000.0,73.26,3069568781.75,-0.78,-4.85,-9.53,4503390120.36,2019-04-24 02:17:02
52,2019-04-24 02:18:32,42004966728.0,99991643723,100000000000.0,0.32,1109252960.77,-0.04,-1.39,-1.89,13407053182.25,2019-04-24 02:17:03
512,2019-04-24 02:18:32,19364211088.42,104922376416,,0.11,251928867.16,-1.21,-4.17,-6.41,2102008287.63,2019-04-24 02:17:02
1027,2019-04-24 02:18:32,105785526.75,105785527,,169.59,7183604893.29,-0.07,-1.23,1.51,17940306086.55,2019-04-24 02:17:21
1,2019-04-24 02:19:49,17661862.0,17661862,21000000.0,5582.62,16265742833.97,0.52,3.19,6.57,98599420243.56,2019-04-24 02:18:32
2,2019-04-24 02:19:49,61473108.59,61473109,84000000.0,73.16,3064889266.48,-0.47,-4.99,-9.65,4497440095.82,2019-04-24 02:19:03
52,2019-04-24 02:19:49,42004966728.0,99991643723,100000000000.0,0.32,1109544133.69,0.04,-1.4,-1.89,13406184023.17,2019-04-24 02:19:03
512,2019-04-24 02:19:49,19364211088.42,104922376416,,0.11,251933591.65,-1.15,-4.23,-6.47,2100515954.15,2019-04-24 02:19:02
1027,2019-04-24 02:19:49,105785526.75,105785527,,169.63,7177819926.74,0.15,-1.22,1.53,17943991355.25,2019-04-24 02:19:19
1,2019-04-24 02:24:03,17661862.0,17661862,21000000.0,5576.94,16268830773.45,0.49,3.06,6.46,98499104877.7,2019-04-24 02:23:32
2,2019-04-24 02:24:03,61473108.59,61473109,84000000.0,73.19,3067187338.43,-0.43,-4.95,-9.61,4499258765.44,2019-04-24 02:23:05
52,2019-04-24 02:24:03,42004966728.0,99991643723,100000000000.0,0.32,1110786855.73,0.09,-1.35,-1.84,13413280563.11,2019-04-24 02:23:03
512,2019-04-24 02:24:03,19364211088.42,104922376416,,0.11,251816663.1,-1.04,-4.32,-6.56,2098679254.19,2019-04-24 02:23:02
1027,2019-04-24 02:24:03,105785526.75,105785527,,169.39,7180687783.77,0.01,-1.36,1.39,17919095088.34,2019-04-24 02:23:22
1,2019-04-24 02:24:16,17661862.0,17661862,21000000.0,5576.94,16268830773.45,0.49,3.06,6.46,98499104877.7,2019-04-24 02:23:32
2,2019-04-24 02:24:16,61473108.59,61473109,84000000.0,73.19,3067187338.43,-0.43,-4.95,-9.61,4499258765.44,2019-04-24 02:23:05
52,2019-04-24 02:24:16,42004966728.0,99991643723,100000000000.0,0.32,1110786855.73,0.09,-1.35,-1.84,13413280563.11,2019-04-24 02:23:03
512,2019-04-24 02:24:16,19364211088.42,104922376416,,0.11,251816663.1,-1.04,-4.32,-6.56,2098679254.19,2019-04-24 02:23:02
1027,2019-04-24 02:24:16,105785526.75,105785527,,169.39,7180687783.77,0.01,-1.36,1.39,17919095088.34,2019-04-24 02:23:22
1,2019-04-24 02:28:12,17661862.0,17661862,21000000.0,5577.19,16272897176.5,0.52,3.04,6.46,98503646919.41,2019-04-24 02:27:39
2,2019-04-24 02:28:12,61473108.59,61473109,84000000.0,73.33,3073797668.24,0.15,-4.77,-9.43,4508076149.86,2019-04-24 02:27:03
52,2019-04-24 02:28:12,42004966728.0,99991643723,100000000000.0,0.32,1112169973.87,0.26,-1.25,-1.74,13426805630.45,2019-04-24 02:27:03
512,2019-04-24 02:28:12,19364211088.42,104922376416,,0.11,251963199.89,-0.65,-4.23,-6.47,2100632321.21,2019-04-24 02:27:03
1027,2019-04-24 02:28:12,105785526.75,105785527,,169.55,7290830230.19,0.23,-1.28,1.48,17935598984.57,2019-04-24 02:27:19
1,2019-04-24 02:30:25,17661862.0,17661862,21000000.0,5579.5,16272942511.24,0.58,3.05,6.5,98544278305.28,2019-04-24 02:29:29
2,2019-04-24 02:30:25,61473108.59,61473109,84000000.0,73.31,3071767114.4,0.54,-4.81,-9.45,4506310434.46,2019-04-24 02:29:04
52,2019-04-24 02:30:25,42004966728.0,99991643723,100000000000.0,0.32,1111288489.67,0.27,-1.3,-1.79,13420249391.57,2019-04-24 02:29:03
512,2019-04-24 02:30:25,19364211088.42,104922376416,,0.11,252071592.16,-0.43,-4.28,-6.52,2099360563.46,2019-04-24 02:29:02
1027,2019-04-24 02:30:25,105785526.75,105785527,,169.66,7183047670.04,0.37,-1.23,1.54,17947295495.19,2019-04-24 02:29:21
1,2019-04-24 02:35:26,17661862.0,17661862,21000000.0,5576.64,16609406651.3,0.5,2.97,6.44,98493872397.25,2019-04-24 02:34:29
2,2019-04-24 02:35:26,61473108.59,61473109,84000000.0,73.27,3071322777.67,0.6,-4.86,-9.49,4504004595.48,2019-04-24 02:34:03
52,2019-04-24 02:35:26,42004966728.0,99991643723,100000000000.0,0.32,1112993141.71,0.35,-1.23,-1.72,13429307237.16,2019-04-24 02:34:03
512,2019-04-24 02:35:26,19364211088.42,104922376416,,0.11,252197881.21,-0.22,-4.25,-6.49,2099899751.51,2019-04-24 02:34:02
1027,2019-04-24 02:35:26,105785526.75,105785527,,169.66,7383242199.38,0.34,-1.24,1.54,17947671190.27,2019-04-24 02:34:22
1,2019-04-24 02:40:27,17661887.0,17661887,21000000.0,5575.18,16256502713.28,0.39,2.9,6.41,98468191951.02,2019-04-24 02:39:29
2,2019-04-24 02:40:27,61473208.59,61473209,84000000.0,73.19,3069658922.68,0.26,-4.97,-9.57,4499343042.91,2019-04-24 02:39:04
52,2019-04-24 02:40:27,42004966728.0,99991643723,100000000000.0,0.32,1112573319.76,0.17,-1.36,-1.85,13410921942.31,2019-04-24 02:39:05
512,2019-04-24 02:40:27,19364211388.42,104922376416,,0.11,252244093.8,-0.16,-4.27,-6.5,2099531687.08,2019-04-24 02:39:03
1027,2019-04-24 02:40:27,105785702.5,105785702,,169.5,7183905674.72,0.15,-1.36,1.44,17930375676.75,2019-04-24 02:39:19
1,2019-04-24 02:45:29,17661887.0,17661887,21000000.0,5574.17,16263817338.16,0.26,2.84,6.39,98450334312.2,2019-04-24 02:44:38
2,2019-04-24 02:45:29,61473208.59,61473209,84000000.0,73.21,3075675524.38,0.21,-4.96,-9.55,4500201322.1,2019-04-24 02:44:03
52,2019-04-24 02:45:29,42004966728.0,99991643723,100000000000.0,0.32,1113553622.59,0.12,-1.36,-1.84,13412053816.58,2019-04-24 02:44:03
512,2019-04-24 02:45:29,19364211388.42,104922376416,,0.11,252408201.87,-0.24,-4.29,-6.53,2098924523.8,2019-04-24 02:44:02
1027,2019-04-24 02:45:29,105785702.5,105785702,,169.43,7293439334.43,0.02,-1.42,1.4,17922759345.35,2019-04-24 02:44:18
1,2019-04-24 02:50:30,17661887.0,17661887,21000000.0,5573.09,16250234072.13,0.15,2.77,6.37,98431204648.56,2019-04-24 02:49:42
2,2019-04-24 02:50:30,61473208.59,61473209,84000000.0,73.38,3082616255.1,0.48,-4.74,-9.33,4510607979.42,2019-04-24 02:49:06
52,2019-04-24 02:50:30,42004966728.0,99991643723,100000000000.0,0.32,1113549225.9,0.08,-1.38,-1.85,13409541971.07,2019-04-24 02:49:04
512,2019-04-24 02:50:30,19364211388.42,104922376416,,0.11,252675905.91,-0.25,-4.31,-6.54,2098417347.54,2019-04-24 02:49:03
1027,2019-04-24 02:50:30,105785702.5,105785702,,169.66,7192361576.78,0.14,-1.3,1.54,17947553681.49,2019-04-24 02:49:24
1,2019-04-24 02:55:32,17661887.0,17661887,21000000.0,5579.35,16291438741.98,0.2,2.83,6.49,98541816674.11,2019-04-24 02:54:33
2,2019-04-24 02:55:32,61473208.59,61473209,84000000.0,73.54,3090836096.59,0.72,-4.52,-9.1,4521020533.51,2019-04-24 02:55:02
52,2019-04-24 02:55:32,42004966728.0,99991643723,100000000000.0,0.32,1117212149.04,0.25,-1.2,-1.67,13433924633.38,2019-04-24 02:55:02
512,2019-04-24 02:55:32,19364211388.42,104922376416,,0.11,253503082.67,-0.01,-4.09,-6.34,2102970563.88,2019-04-24 02:55:02
1027,2019-04-24 02:55:32,105785702.5,105785702,,169.86,7277024163.2,0.25,-1.21,1.66,17968329861.01,2019-04-24 02:55:18
1,2019-04-24 03:00:33,17661912.0,17661912,21000000.0,5580.04,16309437914.01,0.14,2.76,6.5,98554229536.51,2019-04-24 02:59:31
2,2019-04-24 03:00:33,61473508.59,61473509,84000000.0,73.57,3095819348.95,0.68,-4.5,-9.07,4522354508.87,2019-04-24 03:00:06
52,2019-04-24 03:00:33,42004966728.0,99991643723,100000000000.0,0.32,1118592711.19,0.26,-1.17,-1.63,13438998499.42,2019-04-24 03:00:06
512,2019-04-24 03:00:33,19364212288.42,104922376416,,0.11,254064194.95,0.15,-3.97,-6.2,2105819778.8,2019-04-24 03:00:04
1027,2019-04-24 03:00:33,105785892.37,105785892,,170.0,7189060799.69,0.31,-1.15,1.75,17983503880.31,2019-04-24 03:00:19
1,2019-04-24 03:05:34,17661912.0,17661912,21000000.0,5581.87,16190658612.16,0.13,2.71,6.54,98586563970.63,2019-04-24 03:04:30
2,2019-04-24 03:05:34,61473508.59,61473509,84000000.0,73.68,3090070413.47,0.86,-4.37,-8.92,4529289684.69,2019-04-24 03:05:06
52,2019-04-24 03:05:34,42004966728.0,99991643723,100000000000.0,0.32,1111976391.4,0.33,-1.09,-1.53,13451625936.88,2019-04-24 03:05:06
512,2019-04-24 03:05:34,19364212288.42,104922376416,,0.11,251771707.94,0.24,-3.93,-6.14,2107086281.55,2019-04-24 03:05:04
1027,2019-04-24 03:05:34,105785892.37,105785892,,170.16,7137463212.92,0.4,-1.1,1.84,18000685203.61,2019-04-24 03:05:20
1,2019-04-24 05:33:07,17662087.0,17662087,21000000.0,5615.73,15217814301.19,-0.03,1.43,7.16,99185498436.59,2019-04-24 05:32:29
